channelID,channelName,title,videoIDs,video_description,publishedDate,likes,views,comment,video_length,length_in_seconds,thumbnail
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,"Natalia Lafourcade, Meme (Emmanuel Del Real) - Lo Que Construimos (Cover Audio)",Lp8Xz8RjNhg,"Un canto por México es un proyecto musical benéfico que Natalia Lafourcade destina a distintas causas, en esta ocasión es en favor de la reconstrucción del Centro de Documentación del Son Jarocho, que en 2017 se vio gravemente afectado.

""Para mí este disco es como un árbol de la vida, es un disco hecho en comunidad. Una comunidad enorme de gente increíblemente talentosa. Un disco que resalta nuestra mexicanidad. Un disco hecho por una buena causa para una buena causa"", compartió Lafourcade.

¡Escucha «Lo Que Construimos» en tu plataforma favorita!
› https://Lafourcade.lnk.to/UnCantoPorMexico

Dale me gusta 👍 y suscríbete 🔔 al canal de Natalia Lafourcade

Ve lo mejor de Natalia Lafourcade en YouTube
› Tú Sí Sabes Quererme (En Manos de Los Macorinos): https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (a dueto con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Letra de «Lo Que Construimos»

Esta historia terminó, no existe
Lo que un día construimos se ha esfumado
Pareciera que es más fácil dejarnos
Pero eres un fantasma conmigo caminando

No creas que no valió la pena
No creas que no eres importante
Al contrario, yo te amé con toda el alma

No creas que no valió la pena
No creas que lo perdimos
Esto que nos duele
Aunque nos duele es sólo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Fue sólo nuestro
(Fue sólo nuestro)
Fue sólo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
(Se lo lleva el viento)
Se lo lleva el viento

Esta historia terminó, no existe
Lo que un día construimos se ha esfumado
Pareciera que es más fácil dejarnos
Pero eres un fantasma conmigo caminando

Yo no aprendí a soltar amores
Yo no aprendí a dejarte ir
Eras una apuesta de largo plazo
Lo que construimos
Lo que construimos

Lo que construimos se acabó
Lo que construimos se acabó
Fue sólo nuestro
(Fue sólo nuestro)
Fue sólo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
(Se lo lleva el viento)
Se lo lleva el viento

Lo que construimos se acabó
Lo que construimos se acabó
Fue sólo nuestro
(Fue sólo nuestro)
Fue sólo nuestro

Lo que construimos se acabó
Lo que construimos se acabó
Se lo lleva el viento
(Se lo lleva el viento)
Se lo lleva el viento

Uh, uh, ah

Uh, uh, uh
Uh, uh
UH, uh, uh, uh, uh



Natalia Lafourcade en redes
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Escucha más en la lista Música Mexicana
› YouTube: https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB
› Spotify: https://smarturl.it/FiltrMXMusicaMex

#NataliaLafourcade #UnCantoPorMéxico #LoQueConstruimos

Composed by Natalia Lafourcade
Lyrics by Natalia Lafourcade
Director: Kiko Campos
Realizador: Kiko Campos
Mastering Engineer: Michael Fuller At Fullersound, Inc.
Arreglos: Kiko Campos / Nando Hernández / Natalia Lafourcade
Recorded by Rubén López Arista / José Luis Fernández
Mixed by Rubén López Arista At Rubensplace Studio.

(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-04-22T23:32:20Z,2021,120280,109,00:04:08,248,https://i.ytimg.com/vi/Lp8Xz8RjNhg/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,"Natalia Lafourcade, Panteón Rococó - Un Derecho de Nacimiento (Cover Audio)",aLKHzyfnbAA,"Music video by Natalia Lafourcade, Panteón Rococó performing Un Derecho de Nacimiento (Cover Audio). (C) 2020 Sony Music Entertainment México, S.A. de C.V.

http://vevo.ly/NzIQTm",2020-04-22T23:32:47Z,12295,516162,405,00:05:23,323,https://i.ytimg.com/vi/aLKHzyfnbAA/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,"Natalia Lafourcade, Leonel García - Ya No Vivo por Vivir (Cover Audio)",2nfCS6dzwAA,"Un canto por México es un proyecto musical benéfico que Natalia Lafourcade destina a distintas causas, en esta ocasión es en favor de la reconstrucción del Centro de Documentación del Son Jarocho, que en 2017 se vio gravemente afectado.

¡Escucha «Ya No Vivo por Vivir» en tu plataforma favorita!
› https://Lafourcade.lnk.to/UnCantoPorMexico

Dale me gusta 👍 y suscríbete 🔔 al canal de Natalia Lafourcade

Ve lo mejor de Natalia Lafourcade en YouTube
› Tú Sí Sabes Quererme (En Manos de Los Macorinos): https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (a dueto con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Letra de «Ya No Vivo por Vivir»

Poco a poco a poquito me fui enamorando
No pude evitarlo yo te quiero tanto, pero
Tanto y tanto tú bien sabes cuánto eso y
Otro tanto te quiero decir
Que ya no vivo por vivir
Que ya no vivo por vivir

Poco a poco a poquito me fuiste enseñando
A besar tus labios, tus ojos, tus manos
Tu cuerpo, soñando te tengo en mis brazos
Quiero ser de ti, yo voy a ser de ti
El más grande y dulce amor
El más grande y dulce amor

Poco a poco
Lentamente me enseñaste a querer
Poco a poco
Lentamente yo de ti me enamoré

Poco a poco
Lentamente me enseñaste a vivir
Poco a poco
Lentamente yo me enamoré de ti

Hoy canto y vivo contenta
Porque ahora ya puedo decir que por fin
Ya no vivo por vivir, ya no vivo

Hoy canto y vivo contenta porque
Ahora ya puedo decir que por fin
Ya no vivo por vivir, ya no vivo

Poco a poco a poquito me fui enamorando
No pude evitarlo yo te quiero tanto, pero
Tanto y tanto tú bien sabes cuánto eso y
Otro tanto te quiero decir
Que ya no vivo por vivir
Que ya no vivo por vivir

Poco a poco a poquito me fuiste enseñando
A besar tus labios, tus ojos, tus manos
Tu cuerpo, soñando te tengo en mi brazos
Quiero ser de ti, yo voy a ser de ti
El más grande y dulce amor
El más grande y dulce amor

Poco a poco
Lentamente me enseñaste a querer
Poco a poco
Lentamente yo de ti me enamoré

Poco a poco
Lentamente me enseñaste a vivir
Poco a poco
Lentamente yo me enamoré de ti

Hoy canto y vivo contenta porque ahora ya
Puedo decir que por fin
Ya no vivo por vivir, ya no vivo

Hoy canto y vivo contenta porque
Ahora ya puedo decir que por fin
Ya no vivo por vivir, ya no vivo

Yo yo ya no vivo por vivir, ya no vivo
(Turu ru ru ru)
Yo yo ya no vivo por vivir, ya no vivo
Ya no vivo, oh, oh, oh
Oh, oh, oh
Yi, ah, ah, ah
Larararara
Larararararai
Ah, rarairai
Ah, rarairai
Ah, rarairai
Larararara
Larararararai

Ah, rarairai
Larararara
Larararararai

Ah, rarairai
Larararara
Larararararai

Yo ya no vivo
Por vivir
Ya no vivo
Ya no vivo
Yo ya no vivo

Eh, eh, eh, eh
Ei, ei, ei, ei

Eh, erei, erei, erei
Eh, erei, erei, erei
Eh, erei, erei, erei

Que ya no vivo por vivir



Natalia Lafourcade en redes
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Escucha más en la lista Música Mexicana
› YouTube: https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB
› Spotify: https://smarturl.it/FiltrMXMusicaMex

#NataliaLafourcade #LeonelGarcía #YaNoVivoPorVivir #UnCantoPorMéxico

Composed by Alberto Aguilera Valadez
Lyrics by Alberto Aguilera Valadez  
Director: Kiko Campos
Realizador: Kiko Campos
Mastering Engineer: Michael Fuller At Fullersound, Inc.
Arreglos: Kiko Campos / Nando Hernández / Natalia Lafourcade
Recorded by Rubén López Arista / José Luis Fernández
Mixed by Rubén López Arista At Rubensplace Studio.

(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-04-22T23:29:38Z,4649,295408,194,00:06:12,372,https://i.ytimg.com/vi/2nfCS6dzwAA/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - Mi Religión (Video Oficial),C7uuUJSYXZU,"“«Mi Religión» es una canción que habla sobre mi religión que es la música, el amor. Es una canción muy especial porque menciona uno de los primeros momentos en que me paré en un escenario”, compartió Lafourcade, quien grabó el clip en las icónicas calles de Guanajuato y San Miguel de Allende.

Un video que ante la situación de distancia social se lee como una carta de amor para la esperanza de pronto volver a dar vida a esos momentos de alegría que tanto representan a México y a su cultura. Algo que Natalia no ha dejado de compartir en la cuenta oficial de IG de @UnCantoPorMéxico, en la cual la compositora da a conocer detalles del disfrute que vivió en el proceso creativo, humano y de producción que requirió un lanzamiento de esta envergadura.

¡Escucha «Mi Religión» en tu plataforma favorita!
› https://Lafourcade.lnk.to/UnCantoPorMexico

Dale me gusta 👍 y suscríbete 🔔 al canal de Natalia Lafourcade

Ve lo mejor de Natalia Lafourcade en YouTube
› Tú Sí Sabes Quererme (En Manos de Los Macorinos): https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (a dueto con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Letra de «Mi Religión»

Desde que vi tus ojos me enamoré
Me enamoré
Me enamoré

Desde que oí tu canto sabía que
No había manera
De abandonarte, mi amor

Porque toda la luz y colores
De un cielo azul haces brillar
Eres tú mi religión

A veces me pregunto por qué me alejo
De tu alegría, misterios e inspiración
Siento un dolor, un amargo arrepentimiento

Tú eres mi hogar
La religión en mi existir
Eres tú

Música, tú
Mi religión
Una vida no basta
Para entregarte mi amor

Música, tú
Mi perdición
Una vida no basta
Para entregarte mi amor

Desde que vi tus ojos me enamoré
Me enamoré
Me enamoré

En tu primer abrazo recuerdo que
Mi cuerpo vivo
Y temblorosa mi voz
Porque todo en este universo
Cobró razón

En mi existir
Eres tú mi religión

A veces me pregunto por qué me alejo
De tu alegría, misterios e inspiración
Siento un dolor, un amargo arrepentimiento

Tú eres mi hogar
La religión en mi existir
Eres tú

Música, tú
Mi religión
Una vida no basta
Para entregarte mi amor

Música, tú
Mi perdición
Una vida no basta
Para entregarte mi amor

Música, tú
Mi religión
Una vida no basta
Para entregarte mi amor

Música, tú
Mi perdición
Una vida no basta
Para entregarte mi amor

Ay, me enamoré
Ay, me enamoré
Una vida no basta, lo sé
Para darte todito mi amor

Ay, me enamoré
Una vida no basta, lo sé
Para darte todito mi amor

(¡Yija!)



Natalia Lafourcade en redes
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Escucha más en la lista Música Mexicana
› YouTube: https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB
› Spotify: https://smarturl.it/FiltrMXMusicaMex

#NataliaLafourcade #UnCantoPorMéxico #MiReligión

Composición y Letras: Natalia Lafourcade
Dirección y Realización Kiko Campos
Mastering Engineer: Michael Fuller At Fullersound, Inc.
Arreglos: Kiko Campos / Nando Hernández / Natalia Lafourcade
Recorded by Rubén López Arista / José Luis Fernández
Mixed by Rubén López Arista At Rubensplace Studio.
Director de Video: Bruno Bancalari
Realizador de Video: Juan Pablo López-Fonseca

(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-04-24T18:53:57Z,62880,4725593,3373,00:03:47,227,https://i.ytimg.com/vi/C7uuUJSYXZU/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,"Natalia Lafourcade, Los Cojolites - El Balajú / Serenata Huasteca (Cover Audio)",YgD4ch7iGUw,"Con este tema Lafourcade fusiona en un solo track dos de los himnos culturales más importantes del cancionero mexicano: «El Balajú», obra de Andrés Huesca, modelador del icónico sonido del son jarocho que conocemos hoy día y «Serenata Huasteca», un genial clásico de uno de los más grandes compositores de México, José Alfredo Jiménez. Ambos referentes de la música de México se encuentran frente a frente gracias a Natalia, quien preparó esta combinación de la mano de Kiko Campos para acompañarse en su interpretación con Los Cojolites.

¡Escucha «El Balajú / Serenata Huasteca» en tu plataforma favorita!
› https://lafourcade.lnk.to/BalajuSerenata

Dale me gusta 👍, suscríbete 🔔, y guarda el video en tus playlists de YouTube

Escucha más de Natalia Lafourcade:
› YouTube: https://www.youtube.com/playlist?list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› YouTube Music: https://smarturl.it/YTMCNataliaLaf
› Spotify: https://spoti.fi/366R96i
› Apple Music: https://apple.co/2PdkHYP
› Deezer: https://bit.ly/36birs9
› Claro Música: https://bit.ly/2rhYmS3

Ve lo mejor de Natalia Lafourcade en YouTube:
› Tú Sí Sabes Quererme: https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Sigue a Natalia Lafourcade:
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Encuentra más videos en la lista Música Mexicana
› https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB

#NataliaLafourcade #ElBalajú #SerenataHuasteca

Performer: Natalia Lafourcade
Director y realizador: Kiko Campos
Mastering Engineer: Michael Fuller At Fullersound, Inc.
 
(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-03-03T22:14:28Z,9144,882635,468,00:04:31,271,https://i.ytimg.com/vi/YgD4ch7iGUw/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - La Malquerida (+ Spoken Words),yE47F7mI3Ro,"«La Malquerida» nace de la sensibilidad de Natalia para sumar fuerzas a un movimiento crucial para todos. Un impulso que Lafourcade hace a través de su propio frente que es la música, pues con ella puede atravesar cualquier barrera para llegar directo al corazón de quienes aún pueden hacer un cambio.

¡Escucha «La Malquerida» en tu plataforma favorita!
› https://lafourcade.lnk.to/LaMalquerida

Dale me gusta 👍, suscríbete 🔔, y guarda el video en tus playlists de YouTube

Escucha más de Natalia Lafourcade:
› YouTube: https://www.youtube.com/playlist?list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› YouTube Music: https://smarturl.it/YTMCNataliaLaf
› Spotify: https://spoti.fi/366R96i
› Apple Music: https://apple.co/2PdkHYP
› Deezer: https://bit.ly/36birs9
› Claro Música: https://bit.ly/2rhYmS3

Ve lo mejor de Natalia Lafourcade en YouTube:
› Tú Sí Sabes Quererme: https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Sigue a Natalia Lafourcade:
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Encuentra más videos en la lista Música Mexicana
› https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB

#NataliaLafourcade #UnCantoPorMéxico #LaMalquerida

Composición y letras: Natalia Lafourcade
Directora y realizadora: Natalia Lafourcade
Director de Video: Elías Campos
Realizador de Video: Elías Campos / Shoko Salas / Bernardo Hersch / Mauricio Macas / Donbi Macías para Warenhouse Media

(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-03-06T22:57:51Z,66694,6218167,1595,00:08:07,487,https://i.ytimg.com/vi/yE47F7mI3Ro/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - Veracruz (Cover Audio),Zpdl83x_ajM,"«Veracruz» es un homenaje doble. Tanto para uno de los íconos geográficos más reconocidos del país como para una de las más grandes leyendas de la música, Agustín Lara, cantante que hiciera famoso este tema y a quien Lafourcade rindió tributo con su álbum Mujer Divina. «Esta es una de las canciones que no logramos grabar en ese disco. Pienso que todo tiene un porqué de ser así y por algo quedó fuera. Ahora veo que ‘Veracruz’ tenía que vivir en este nuevo disco y no tenía que ser grabada sino hasta este momento».

¡Escucha «Veracruz» en tu plataforma favorita!
› https://lafourcade.lnk.to/Veracruz

Dale me gusta 👍, suscríbete 🔔, y guarda el video en tus playlists de YouTube.

Letra de «Veracruz»

Yo nací con la luna de plata
Y nací con alma de pirata,
He nacido rumbero, jarocho
Trovador de veras
Y me fui lejos de Veracruz

Veracruz, rinconcito
Donde hacen su nido
Las olas del mar

Veracruz, pedacito
De patria que sabe
Sufrir y cantar

Veracruz, son tus noches
Diluvio de estrellas
Palmera y mujer

Veracruz, vibra en mi ser
Algún día hasta
Tus playas lejanas
Tendré que volver

Lara ra ra ra
Rei rei re re
Lara ra ta ra

Veracruz, son tus noches
Diluvio de estrellas
Palmera y mujer

Veracruz, vibra en mi ser
Algún día hasta
Tus playas lejanas
Tendré que volver


Escucha más de Natalia Lafourcade:
› YouTube: https://www.youtube.com/playlist?list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› YouTube Music: https://smarturl.it/YTMCNataliaLaf
› Spotify: https://spoti.fi/366R96i
› Apple Music: https://apple.co/2PdkHYP
› Deezer: https://bit.ly/36birs9
› Claro Música: https://bit.ly/2rhYmS3

Ve lo mejor de Natalia Lafourcade en YouTube:
› Tú Sí Sabes Quererme: https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Sigue a Natalia Lafourcade:
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Encuentra más videos en la lista Música Mexicana
› https://www.youtube.com/playlist?list=PLyUrByHiYET-zp1Nyc1rTFOiNL-CiuqTB

#NataliaLafourcade #UnCantoPorMéxico #Veracruz

Composed by María Teresa Lara Aguirre
Lyrics by María Teresa Lara Aguirre
Performer: Natalia Lafourcade
Director: Kiko Campos
Realizador: Kiko Campos
Mastering Engineer: Michael Fuller At Fullersound, Inc.
 
(C) 2020 Sony Music Entertainment México, S.A. de C.V.",2020-02-10T16:19:25Z,9070,388954,691,00:04:05,245,https://i.ytimg.com/vi/Zpdl83x_ajM/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - Una Vida,ECYVIeqMfGI,"🔔 Suscríbete, activa la campanita, y entérate de todos los estrenos
👍 Dale me gusta y guarda el video en tus playlists de YouTube
🎵 Busca las letras en la descripción y canta con Natalia Lafourcade

¡Encuentra «Una Vida» en tu plataforma favorita!
› https://lafourcade.lnk.to/UnaVida

¿Ya te suscribiste al canal de YouTube Music de Natalia Lafourcade?
› https://smarturl.it/YTMCNataliaLaf

Checa la playlist oficial con los éxitos de Natalia Lafourcade:
› YouTube: https://www.youtube.com/playlist?list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Spotify: https://spoti.fi/366R96i
› Apple Music: https://apple.co/2PdkHYP
› Deezer: https://bit.ly/36birs9
› Claro Música: https://bit.ly/2rhYmS3

Ve más de Natalia Lafourcade en YouTube:
› Tú Sí Sabes Quererme: https://www.youtube.com/watch?v=ABLT6hdgEek&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Hasta la Raíz: https://www.youtube.com/watch?v=IKmPci5VXz0&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z
› Amor, Amor de Mis Amores (con Ximena Sariñana): https://www.youtube.com/watch?v=JvoWPjF_C5g&list=PLeSZ3Yy6leJKceq_xVbls-CkMmhHQTb7z

Sigue a Natalia Lafourcade:
› Facebook: https://www.facebook.com/NataliaLafourcadeMx
› Twitter: https://twitter.com/lafourcade
› Instagram: https://www.instagram.com/natalialafourcade

Letra de «Una Vida»

Quiero dedicarte esta canción
Y decir salud para nosotros
Porque eres valiente al regresar
Palomito cantor
Aunque sé que hay heridas
En tu inmenso corazón
Ahora son benditas

Hoy quisiera regalarte el sol
Y que en cada ola la marea
Limpie las memorias del dolor
De este amargo dolor
Que hoy nos ha enseñado
Una vida sólo hay
Para reencontrarnos

Una vida sólo hay
Una vida sólo hay
Para perdonarnos

Una vida sólo hay
Para darlo todo

Una vida sólo hay
Para dar sonrisas

Una vida sólo hay
Una vida, una vida
Para volver a amarnos

Quiero confesarte una vez más
No es cuestión de engaños ni traiciones
Fue que nos soltamos
Y el vacío de mi solo corazón
A los dos quiso tenernos
Tan prohibido fue el amor
Como inevitable hacerlo

Una vida sólo hay
Una vida sólo hay
Para perdonarnos

Una vida sólo hay
Para darlo todo

Una vida sólo hay
Para dar sonrisas

Una vida sólo hay
Una vida, una vida

Hoy te quiero querer
Así quedito y con calma
Con esa calma que no tuvimos ayer
Ahora lo reconozco profundamente
Me equivoqué
Sé que te fallé, hasta te perdí
Pareciera ser que tanto dolor
Y tanto sufrir valió la pena

Una vida sólo hay
Una vida sólo hay
Para perdonarnos

Una vida sólo hay 
Para darlo todo 

Una vida sólo hay
Para dar sonrisas

Una vida sólo hay
Una vida, una vida
Para volver a amarnos

Quiero dedicarte esta canción
Porque aún te amo

#NataliaLafourcade #UnaVida

Composed by Natalia Lafourcade
Lyrics by Natalia Lafourcade
Performer: Natalia Lafourcade
Director: Kiko Campos
Realizador: Kiko Campos
Recording Engineer: Rubén López Artista / José Luis Fernández
Mixed by Rubén López Artista
Mastering Engineer: Gavin Lurssen At Lurssen Mastering Studios (Burbank,Ca)
Director de Video: Alonso Ruizpalacios
Realizador de Video: Alonso Ruizpalacios

(C) 2019 Sony Music Entertainment México, S.A. de C.V.",2019-11-27T20:51:48Z,35028,2397404,1554,00:04:28,268,https://i.ytimg.com/vi/ECYVIeqMfGI/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - Danza de Gardenias (Versión Acústica) ft. Rozalén,E6wuWc6w9D8,"Music video by Natalia Lafourcade performing Danza de Gardenias (Versión Acústica). (C) 2018 Sony Music Entertainment México, S.A. de C.V.

http://vevo.ly/czwVN9",2018-09-06T03:44:39Z,41785,4585291,1075,00:05:14,314,https://i.ytimg.com/vi/E6wuWc6w9D8/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Natalia Lafourcade - Te Sigo (En Mano de Los Macorinos) (Cover Audio) ft. Los Macorinos,LbvA-Wj0Awo,"Natalia Lafourcade – Te Sigo (En Mano de Los Macorinos) (Cover Audio)
Letra: Augusto Armando Polo Campos

Consigue Musas Volumen 2 aquí:  http://lafourcade.lnk.to/Musas2

Redes Sociales
Sitio Oficial: www.lafourcade.com.mx
Facebook: http://smarturl.it/NLfacebook
Twitter: http://smarturl.it/NLtwitter
Instagram: http://smarturl.it/NLinstagram

Más de Natalia Lafourcade:
 
Tú Sí Sabes Quererme: http://smarturl.it/NLquerermeVO
Hasta La Raíz: http://smarturl.it/NLhlr
Lo Que Construimos: http://smarturl.it/NLlqc

Music video by Natalia Lafourcade performing Te Sigo (En Mano de Los Macorinos) (Cover Audio). (C) 2018 Sony Music Entertainment México, S.A. de C.V.",2018-02-09T00:13:50Z,7212,916193,260,00:03:30,210,https://i.ytimg.com/vi/LbvA-Wj0Awo/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Tus Ojitos (Vals de la Guardia Vieja) (En Mano de Los Macorinos) (Cover Audio),JFaz6D-k3lE,"Natalia Lafourcade – Tus Ojitos (Vals de la Guardia Vieja) (En Mano de Los Macorinos) (Cover Audio)
Canción Tradicional

Consigue Musas Volumen 2 aquí:  http://lafourcade.lnk.to/Musas2

Redes Sociales
Sitio Oficial: www.lafourcade.com.mx
Facebook: http://smarturl.it/NLfacebook
Twitter: http://smarturl.it/NLtwitter
Instagram: http://smarturl.it/NLinstagram

Más de Natalia Lafourcade:
 
Tú Sí Sabes Quererme: http://smarturl.it/NLquerermeVO
Hasta La Raíz: http://smarturl.it/NLhlr
Lo Que Construimos: http://smarturl.it/NLlqc

Music video by Natalia Lafourcade performing Tus Ojitos (Vals de la Guardia Vieja) (En Mano de Los Macorinos) (Cover Audio). (C) 2018 Sony Music Entertainment México, S.A. de C.V.",2018-02-09T00:27:29Z,12909,1431998,222,00:03:00,180,https://i.ytimg.com/vi/JFaz6D-k3lE/hqdefault.jpg
UCxRULEz6kS0PMxCzOY25GhQ,NLaFourcadeVEVO,Gavota (En Mano de Los Macorinos) (Versión Instrumental [Cover Audio]),R6VKUX9ZKYw,"Natalia Lafourcade – Gavota (En Mano de Los Macorinos) (Cover Audio)
Por: Manuel María Ponce

Consigue Musas Volumen 2 aquí:  http://lafourcade.lnk.to/Musas2

Redes Sociales
Sitio Oficial: www.lafourcade.com.mx
Facebook: http://smarturl.it/NLfacebook
Twitter: http://smarturl.it/NLtwitter
Instagram: http://smarturl.it/NLinstagram

Más de Natalia Lafourcade:

Tú Sí Sabes Quererme: http://smarturl.it/NLquerermeVO
Hasta La Raíz: http://smarturl.it/NLhlr
Lo Que Construimos: http://smarturl.it/NLlqc

Music video by Natalia Lafourcade performing Gavota (En Mano de Los Macorinos) (Versión Instrumental [Cover Audio]). (C) 2018 Sony Music Entertainment México, S.A. de C.V.",2018-02-09T00:15:10Z,2431,266206,71,00:04:09,249,https://i.ytimg.com/vi/R6VKUX9ZKYw/hqdefault.jpg
