videoID,day,views
JnbQ02S2gVk,2022-03-03,664
JnbQ02S2gVk,2022-03-04,796
JnbQ02S2gVk,2022-03-05,935
JnbQ02S2gVk,2022-03-06,957
JnbQ02S2gVk,2022-03-07,891
JnbQ02S2gVk,2022-03-08,832
JnbQ02S2gVk,2022-03-09,1253
JnbQ02S2gVk,2022-03-10,1072
JnbQ02S2gVk,2022-03-11,1066
JnbQ02S2gVk,2022-03-12,1118
JnbQ02S2gVk,2022-03-13,1489
JnbQ02S2gVk,2022-03-14,985
