videoID,day,views
sZZVVwqZ0rs,2022-03-09,1325
sZZVVwqZ0rs,2022-03-10,1187
sZZVVwqZ0rs,2022-03-11,1155
sZZVVwqZ0rs,2022-03-12,1340
sZZVVwqZ0rs,2022-03-13,1362
sZZVVwqZ0rs,2022-03-14,1006
