videoID,day,views
EsMb2RBxq4o,2022-03-03,61
EsMb2RBxq4o,2022-03-04,73
EsMb2RBxq4o,2022-03-05,70
EsMb2RBxq4o,2022-03-06,66
EsMb2RBxq4o,2022-03-07,84
EsMb2RBxq4o,2022-03-08,86
EsMb2RBxq4o,2022-03-09,94
EsMb2RBxq4o,2022-03-10,121
EsMb2RBxq4o,2022-03-11,86
EsMb2RBxq4o,2022-03-12,73
EsMb2RBxq4o,2022-03-13,90
EsMb2RBxq4o,2022-03-14,88
