videoID,day,views
ceFl7NlpykQ,2022-03-09,269
ceFl7NlpykQ,2022-03-10,235
ceFl7NlpykQ,2022-03-11,254
ceFl7NlpykQ,2022-03-12,264
ceFl7NlpykQ,2022-03-13,291
ceFl7NlpykQ,2022-03-14,253
