videoID,day,views
bvoUzo6OIuQ,2022-03-03,98
bvoUzo6OIuQ,2022-03-04,52
bvoUzo6OIuQ,2022-03-05,43
bvoUzo6OIuQ,2022-03-06,72
bvoUzo6OIuQ,2022-03-07,64
bvoUzo6OIuQ,2022-03-08,45
bvoUzo6OIuQ,2022-03-09,75
bvoUzo6OIuQ,2022-03-10,63
bvoUzo6OIuQ,2022-03-11,42
bvoUzo6OIuQ,2022-03-12,39
bvoUzo6OIuQ,2022-03-13,30
bvoUzo6OIuQ,2022-03-14,39
