videoID,day,views
NJAfP9QLkN8,2022-03-09,329
NJAfP9QLkN8,2022-03-10,351
NJAfP9QLkN8,2022-03-11,263
NJAfP9QLkN8,2022-03-12,333
NJAfP9QLkN8,2022-03-13,389
NJAfP9QLkN8,2022-03-14,319
