videoID,day,views
JrGuomu9NGY,2022-03-03,48
JrGuomu9NGY,2022-03-04,58
JrGuomu9NGY,2022-03-05,67
JrGuomu9NGY,2022-03-06,60
JrGuomu9NGY,2022-03-07,58
JrGuomu9NGY,2022-03-08,75
JrGuomu9NGY,2022-03-09,141
JrGuomu9NGY,2022-03-10,50
JrGuomu9NGY,2022-03-11,61
JrGuomu9NGY,2022-03-12,46
JrGuomu9NGY,2022-03-13,60
JrGuomu9NGY,2022-03-14,65
