videoID,day,views
bp_dmltPLIw,2022-03-09,603
bp_dmltPLIw,2022-03-10,412
bp_dmltPLIw,2022-03-11,316
bp_dmltPLIw,2022-03-12,274
bp_dmltPLIw,2022-03-13,379
bp_dmltPLIw,2022-03-14,191
