videoID,day,views
BiMiQVM6FEo,2022-03-03,42
BiMiQVM6FEo,2022-03-04,31
BiMiQVM6FEo,2022-03-05,33
BiMiQVM6FEo,2022-03-06,40
BiMiQVM6FEo,2022-03-07,36
BiMiQVM6FEo,2022-03-08,31
BiMiQVM6FEo,2022-03-09,31
BiMiQVM6FEo,2022-03-10,38
BiMiQVM6FEo,2022-03-11,39
BiMiQVM6FEo,2022-03-12,45
BiMiQVM6FEo,2022-03-13,48
BiMiQVM6FEo,2022-03-14,43
