videoID,day,views
gQjs366T9oc,2022-03-03,27
gQjs366T9oc,2022-03-04,10
gQjs366T9oc,2022-03-05,15
gQjs366T9oc,2022-03-06,13
gQjs366T9oc,2022-03-07,18
gQjs366T9oc,2022-03-08,16
gQjs366T9oc,2022-03-09,18
gQjs366T9oc,2022-03-10,15
gQjs366T9oc,2022-03-11,9
gQjs366T9oc,2022-03-12,18
gQjs366T9oc,2022-03-13,26
gQjs366T9oc,2022-03-14,19
