videoID,day,views
eaXDke4R0LI,2022-03-09,69
eaXDke4R0LI,2022-03-10,41
eaXDke4R0LI,2022-03-11,25
eaXDke4R0LI,2022-03-12,34
eaXDke4R0LI,2022-03-13,39
eaXDke4R0LI,2022-03-14,42
