videoID,day,views
T8PU04KOXMw,2022-03-03,26
T8PU04KOXMw,2022-03-04,19
T8PU04KOXMw,2022-03-05,23
T8PU04KOXMw,2022-03-06,33
T8PU04KOXMw,2022-03-07,34
T8PU04KOXMw,2022-03-08,142
T8PU04KOXMw,2022-03-09,217
T8PU04KOXMw,2022-03-10,35
T8PU04KOXMw,2022-03-11,25
T8PU04KOXMw,2022-03-12,29
T8PU04KOXMw,2022-03-13,29
T8PU04KOXMw,2022-03-14,39
