videoID,day,views
s46RCokXvWw,2022-03-03,13
s46RCokXvWw,2022-03-04,15
s46RCokXvWw,2022-03-05,16
s46RCokXvWw,2022-03-06,14
s46RCokXvWw,2022-03-07,37
s46RCokXvWw,2022-03-08,19
s46RCokXvWw,2022-03-09,28
s46RCokXvWw,2022-03-10,33
s46RCokXvWw,2022-03-11,21
s46RCokXvWw,2022-03-12,16
s46RCokXvWw,2022-03-13,16
s46RCokXvWw,2022-03-14,11
