videoID,day,views
Xi-aQVgL66s,2022-03-03,70
Xi-aQVgL66s,2022-03-04,42
Xi-aQVgL66s,2022-03-05,51
Xi-aQVgL66s,2022-03-06,51
Xi-aQVgL66s,2022-03-07,34
Xi-aQVgL66s,2022-03-08,55
Xi-aQVgL66s,2022-03-09,40
Xi-aQVgL66s,2022-03-10,36
Xi-aQVgL66s,2022-03-11,55
Xi-aQVgL66s,2022-03-12,43
Xi-aQVgL66s,2022-03-13,38
Xi-aQVgL66s,2022-03-14,35
