videoID,day,views
iI9Uf6XAKaY,2022-03-03,36
iI9Uf6XAKaY,2022-03-04,19
iI9Uf6XAKaY,2022-03-05,15
iI9Uf6XAKaY,2022-03-06,36
iI9Uf6XAKaY,2022-03-07,25
iI9Uf6XAKaY,2022-03-08,26
iI9Uf6XAKaY,2022-03-09,32
iI9Uf6XAKaY,2022-03-10,28
iI9Uf6XAKaY,2022-03-11,31
iI9Uf6XAKaY,2022-03-12,39
iI9Uf6XAKaY,2022-03-13,36
iI9Uf6XAKaY,2022-03-14,32
