videoID,day,views
chmr7v5R5fo,2022-03-03,37
chmr7v5R5fo,2022-03-04,44
chmr7v5R5fo,2022-03-05,26
chmr7v5R5fo,2022-03-06,32
chmr7v5R5fo,2022-03-07,34
chmr7v5R5fo,2022-03-08,31
chmr7v5R5fo,2022-03-09,49
chmr7v5R5fo,2022-03-10,26
chmr7v5R5fo,2022-03-11,25
chmr7v5R5fo,2022-03-12,24
chmr7v5R5fo,2022-03-13,35
chmr7v5R5fo,2022-03-14,26
