videoID,day,views
3ji4PcqIBEg,2022-03-09,1152
3ji4PcqIBEg,2022-03-10,1263
3ji4PcqIBEg,2022-03-11,1272
3ji4PcqIBEg,2022-03-12,1565
3ji4PcqIBEg,2022-03-13,1459
3ji4PcqIBEg,2022-03-14,1273
