videoID,day,views
AyFMPdHU1n0,2022-03-09,130
AyFMPdHU1n0,2022-03-10,106
AyFMPdHU1n0,2022-03-11,120
AyFMPdHU1n0,2022-03-12,97
AyFMPdHU1n0,2022-03-13,113
AyFMPdHU1n0,2022-03-14,124
