videoID,day,views
YxQP7rpwg_I,2022-03-03,27
YxQP7rpwg_I,2022-03-04,24
YxQP7rpwg_I,2022-03-05,22
YxQP7rpwg_I,2022-03-06,29
YxQP7rpwg_I,2022-03-07,20
YxQP7rpwg_I,2022-03-08,23
YxQP7rpwg_I,2022-03-09,31
YxQP7rpwg_I,2022-03-10,28
YxQP7rpwg_I,2022-03-11,21
YxQP7rpwg_I,2022-03-12,29
YxQP7rpwg_I,2022-03-13,18
YxQP7rpwg_I,2022-03-14,18
