videoID,day,views
m1iEBQZwoUU,2022-03-09,21
m1iEBQZwoUU,2022-03-10,18
m1iEBQZwoUU,2022-03-11,8
m1iEBQZwoUU,2022-03-12,16
m1iEBQZwoUU,2022-03-13,19
m1iEBQZwoUU,2022-03-14,14
