videoID,day,views
qMqGkSrZAJ4,2022-03-09,12
qMqGkSrZAJ4,2022-03-10,17
qMqGkSrZAJ4,2022-03-11,21
qMqGkSrZAJ4,2022-03-12,22
qMqGkSrZAJ4,2022-03-13,16
qMqGkSrZAJ4,2022-03-14,15
