videoID,day,views
GnWJIWezuuc,2022-03-03,10
GnWJIWezuuc,2022-03-04,5
GnWJIWezuuc,2022-03-05,7
GnWJIWezuuc,2022-03-06,7
GnWJIWezuuc,2022-03-07,5
GnWJIWezuuc,2022-03-08,12
GnWJIWezuuc,2022-03-09,6
GnWJIWezuuc,2022-03-10,9
GnWJIWezuuc,2022-03-11,8
GnWJIWezuuc,2022-03-12,8
GnWJIWezuuc,2022-03-13,9
GnWJIWezuuc,2022-03-14,6
