videoID,day,views
hQ9F_s9_S-c,2022-03-03,11
hQ9F_s9_S-c,2022-03-04,12
hQ9F_s9_S-c,2022-03-05,14
hQ9F_s9_S-c,2022-03-06,20
hQ9F_s9_S-c,2022-03-07,26
hQ9F_s9_S-c,2022-03-08,23
hQ9F_s9_S-c,2022-03-09,33
hQ9F_s9_S-c,2022-03-10,32
hQ9F_s9_S-c,2022-03-11,13
hQ9F_s9_S-c,2022-03-12,14
hQ9F_s9_S-c,2022-03-13,14
hQ9F_s9_S-c,2022-03-14,14
