videoID,day,views
q_QXafM3Sk0,2022-03-09,1243
q_QXafM3Sk0,2022-03-10,1200
q_QXafM3Sk0,2022-03-11,1097
q_QXafM3Sk0,2022-03-12,1864
q_QXafM3Sk0,2022-03-13,1706
q_QXafM3Sk0,2022-03-14,1954
