videoID,day,views
XRlY6i42S9M,2022-03-03,113
XRlY6i42S9M,2022-03-04,129
XRlY6i42S9M,2022-03-05,139
XRlY6i42S9M,2022-03-06,147
XRlY6i42S9M,2022-03-07,168
XRlY6i42S9M,2022-03-08,232
XRlY6i42S9M,2022-03-09,180
XRlY6i42S9M,2022-03-10,161
XRlY6i42S9M,2022-03-11,117
XRlY6i42S9M,2022-03-12,142
XRlY6i42S9M,2022-03-13,175
XRlY6i42S9M,2022-03-14,161
