videoID,day,views
t_n0yhhuJBs,2022-03-03,168
t_n0yhhuJBs,2022-03-04,105
t_n0yhhuJBs,2022-03-05,102
t_n0yhhuJBs,2022-03-06,138
t_n0yhhuJBs,2022-03-07,171
t_n0yhhuJBs,2022-03-08,237
t_n0yhhuJBs,2022-03-09,187
t_n0yhhuJBs,2022-03-10,210
t_n0yhhuJBs,2022-03-11,183
t_n0yhhuJBs,2022-03-12,167
t_n0yhhuJBs,2022-03-13,120
t_n0yhhuJBs,2022-03-14,152
