videoID,day,views
45QAH59q_ik,2022-03-03,68
45QAH59q_ik,2022-03-04,42
45QAH59q_ik,2022-03-05,29
45QAH59q_ik,2022-03-06,44
45QAH59q_ik,2022-03-07,70
45QAH59q_ik,2022-03-08,61
45QAH59q_ik,2022-03-09,42
45QAH59q_ik,2022-03-10,36
45QAH59q_ik,2022-03-11,52
45QAH59q_ik,2022-03-12,42
45QAH59q_ik,2022-03-13,50
45QAH59q_ik,2022-03-14,50
