videoID,day,views
vzpN5VDMzns,2022-03-09,28
vzpN5VDMzns,2022-03-10,27
vzpN5VDMzns,2022-03-11,32
vzpN5VDMzns,2022-03-12,28
vzpN5VDMzns,2022-03-13,22
vzpN5VDMzns,2022-03-14,31
