videoID,day,views
JB0G19QlPVE,2022-03-03,32
JB0G19QlPVE,2022-03-04,18
JB0G19QlPVE,2022-03-05,25
JB0G19QlPVE,2022-03-06,26
JB0G19QlPVE,2022-03-07,26
JB0G19QlPVE,2022-03-08,20
JB0G19QlPVE,2022-03-09,23
JB0G19QlPVE,2022-03-10,18
JB0G19QlPVE,2022-03-11,28
JB0G19QlPVE,2022-03-12,20
JB0G19QlPVE,2022-03-13,28
JB0G19QlPVE,2022-03-14,27
