videoID,day,views
TN5GznrrCmY,2022-03-03,24
TN5GznrrCmY,2022-03-04,23
TN5GznrrCmY,2022-03-05,36
TN5GznrrCmY,2022-03-06,28
TN5GznrrCmY,2022-03-07,25
TN5GznrrCmY,2022-03-08,22
TN5GznrrCmY,2022-03-09,27
TN5GznrrCmY,2022-03-10,30
TN5GznrrCmY,2022-03-11,17
TN5GznrrCmY,2022-03-12,27
TN5GznrrCmY,2022-03-13,19
TN5GznrrCmY,2022-03-14,26
