videoID,day,views
aFnNCwTkYo8,2022-03-03,124
aFnNCwTkYo8,2022-03-04,128
aFnNCwTkYo8,2022-03-05,102
aFnNCwTkYo8,2022-03-06,116
aFnNCwTkYo8,2022-03-07,91
aFnNCwTkYo8,2022-03-08,84
aFnNCwTkYo8,2022-03-09,121
aFnNCwTkYo8,2022-03-10,122
aFnNCwTkYo8,2022-03-11,112
aFnNCwTkYo8,2022-03-12,118
aFnNCwTkYo8,2022-03-13,114
aFnNCwTkYo8,2022-03-14,125
